date_time_local,unixtime,pressure_station,pressure_sea,wind_dir,wind_dir_10s,wind_speed,wind_gust,relative_humidity,dew_point,temperature,windchill,humidex,visibility,health_index,cloud_cover_4,cloud_cover_8,cloud_cover_10,solar_radiation
"2020-06-13 16:00:00 EDT",1592078400,100.54,102.7,NNE,2,24,,31,0.9,18,,,24100,,,2,,
"2020-06-13 15:00:00 EDT",1592074800,100.56,102.7,NNE,1,17,31,39,3.6,17.5,,,24100,2,,2,,
"2020-06-13 14:00:00 EDT",1592071200,100.58,102.7,N,36,17,37,35,1.4,16.7,,,24100,1.9,,2,,
"2020-06-13 13:00:00 EDT",1592067600,100.59,102.7,NE,4,20,39,33,0.3,16.6,,,24100,1.8,,2,,
"2020-06-13 12:00:00 EDT",1592064000,100.62,102.7,N,1,15,32,36,0.8,15.6,,,24100,1.7,,2,,
"2020-06-13 11:00:00 EDT",1592060400,100.63,102.8,NNW,34,24,,45,2.9,14.6,,,24100,1.5,,2,,
"2020-06-13 10:00:00 EDT",1592056800,100.65,102.8,NW,31,18,30,51,3.3,13.2,,,24100,1.5,,2,,
"2020-06-13 09:00:00 EDT",1592053200,100.65,102.8,N,35,17,28,55,3.7,12.6,,,24100,1.5,,5,,
"2020-06-13 08:00:00 EDT",1592049600,100.61,102.7,NNW,35,10,,58,3.5,11.5,,,24100,1.5,,5,,
"2020-06-13 07:00:00 EDT",1592046000,100.58,102.7,N,36,10,,68,4.1,9.7,,,24100,1.4,,7,,
"2020-06-13 06:00:00 EDT",1592042400,100.53,102.6,NNW,34,14,,72,4.3,9.1,,,24100,1.4,,7,,
"2020-06-13 05:00:00 EDT",1592038800,100.49,102.6,N,35,10,,77,5,8.8,,,24100,1.4,,6,,
"2020-06-13 04:00:00 EDT",1592035200,100.47,102.6,N,0,11,,79,4.9,8.3,,,24100,1.5,,3,,
"2020-06-13 03:00:00 EDT",1592031600,100.42,102.5,N,0,18,,74,4.2,8.5,,,24100,1.6,,1,,
"2020-06-13 02:00:00 EDT",1592028000,100.4,102.5,NNW,35,17,,65,3,9.2,,,24100,1.7,,1,,
"2020-06-13 01:00:00 EDT",1592024400,100.39,102.5,NNW,34,17,,59,2.3,10,,,24100,1.8,,0,,
"2020-06-13 00:00:00 EDT",1592020800,100.36,102.5,NNW,34,12,,64,4.1,10.5,,,24100,1.9,,0,,
"2020-06-12 23:00:00 EDT",1592017200,100.35,102.5,NNW,35,21,,58,3.5,11.4,,,24100,2,,1,,
"2020-06-12 22:00:00 EDT",1592013600,100.32,102.4,N,35,23,,48,1.8,12.4,,,24100,2.1,,1,,
"2020-06-12 21:00:00 EDT",1592010000,100.25,102.4,NW,32,27,,40,0.7,14,,,24100,2.2,,1,,
"2020-06-12 20:00:00 EDT",1592006400,100.23,102.3,NW,31,20,,37,0.7,15.4,,,24100,2.2,,2,,
"2020-06-12 19:00:00 EDT",1592002800,100.19,102.3,NW,32,28,39,38,1.9,16.2,,,24100,2.2,,2,,
"2020-06-12 18:00:00 EDT",1591999200,100.17,102.3,NNW,35,29,41,41,3.4,16.6,,,24100,2.1,,2,,
"2020-06-12 17:00:00 EDT",1591995600,100.15,102.3,NW,31,36,,40,3.5,17.1,,,24100,2.1,,1,,
"2020-06-12 16:00:00 EDT",1591992000,100.13,102.2,NW,33,29,39,48,5.6,16.6,,,24100,2.1,,2,,
"2020-06-12 15:00:00 EDT",1591988400,100.12,102.2,WNW,29,37,,47,6.1,17.4,,,24100,2.1,,2,,
"2020-06-12 14:00:00 EDT",1591984800,100.16,102.3,NW,30,33,,44,4.5,16.8,,,24100,2.2,,1,,
"2020-06-12 13:00:00 EDT",1591981200,100.15,102.2,NW,31,33,45,52,6.4,16.1,,,24100,2.1,,2,,
"2020-06-12 12:00:00 EDT",1591977600,100.15,102.2,NW,31,33,45,48,4.9,15.8,,,24100,2.1,,1,,
"2020-06-12 11:00:00 EDT",1591974000,100.09,102.2,WNW,30,28,41,51,5.4,15.6,,,24100,2.1,,2,,
"2020-06-12 10:00:00 EDT",1591970400,100.06,102.2,WNW,30,32,,53,4.9,14.4,,,24100,2.2,,3,,
"2020-06-12 09:00:00 EDT",1591966800,100.04,102.1,NW,31,35,,55,5,13.7,,,24100,2.2,,8,,
"2020-06-12 08:00:00 EDT",1591963200,100,102.1,NW,31,36,,59,4.9,12.7,,,24100,2.1,,7,,
"2020-06-12 07:00:00 EDT",1591959600,99.92,102,NW,32,29,39,58,4.7,12.8,,,24100,2,,6,,
"2020-06-12 06:00:00 EDT",1591956000,99.84,101.9,WNW,30,32,42,62,5.8,13,,,24100,2.1,,3,,
"2020-06-12 05:00:00 EDT",1591952400,99.78,101.9,WNW,30,31,45,68,8.4,14.2,,,24100,2.3,,1,,
"2020-06-12 04:00:00 EDT",1591948800,99.74,101.8,WNW,29,18,,73,10.2,15,,,24100,2.4,,1,,
"2020-06-12 03:00:00 EDT",1591945200,99.7,101.8,NW,31,34,,64,10,16.7,,,24100,2.4,,6,,
"2020-06-12 02:00:00 EDT",1591941600,99.65,101.7,WNW,28,17,,63,10.9,17.9,,,24100,2.4,,6,,
"2020-06-12 01:00:00 EDT",1591938000,99.64,101.7,W,27,24,,63,11.1,18.2,,,24100,2.5,,7,,
"2020-06-12 00:00:00 EDT",1591934400,99.61,101.7,SW,22,16,,58,10.7,18.9,,,24100,2.5,,1,,
"2020-06-11 23:00:00 EDT",1591930800,99.62,101.7,SW,23,14,,54,9.9,19.5,,,24100,2.4,,1,,
"2020-06-11 22:00:00 EDT",1591927200,99.63,101.7,SW,23,14,,55,10,19.2,,,24100,2.4,,1,,
"2020-06-11 21:00:00 EDT",1591923600,99.6,101.7,WSW,25,17,,53,10,19.7,,,24100,2.3,,1,,
"2020-06-11 20:00:00 EDT",1591920000,99.59,101.7,W,26,23,39,48,9.8,21.2,,,24100,2.4,,1,,
"2020-06-11 19:00:00 EDT",1591916400,99.54,101.6,W,28,30,,44,9.4,22,,,24100,2.4,,1,,
"2020-06-11 18:00:00 EDT",1591912800,99.52,101.6,WSW,25,32,,47,10.8,22.4,,,24100,2.4,,3,,
"2020-06-11 17:00:00 EDT",1591909200,99.47,101.5,W,26,31,41,46,11.1,23.3,,25,24100,2.2,,5,,
"2020-06-11 16:00:00 EDT",1591905600,99.44,101.5,W,27,22,48,47,12.1,24,,26,24100,2.1,,4,,
"2020-06-11 15:00:00 EDT",1591902000,99.43,101.5,W,26,28,53,49,11.7,22.9,,25,24100,1.9,,5,,
"2020-06-11 14:00:00 EDT",1591898400,99.41,101.5,W,27,30,,53,11.9,21.8,,,24100,1.8,,6,,
"2020-06-11 13:00:00 EDT",1591894800,99.38,101.5,WSW,26,33,47,54,11.9,21.4,,,24100,1.7,,7,,
"2020-06-11 12:00:00 EDT",1591891200,99.34,101.4,W,26,37,52,57,11,19.8,,,24100,1.6,,7,,
"2020-06-11 11:00:00 EDT",1591887600,99.25,101.3,W,27,32,51,57,10.8,19.4,,,24100,1.4,,5,,
"2020-06-11 10:00:00 EDT",1591884000,99.19,101.2,WNW,28,33,43,60,10.4,18.3,,,24100,1.3,,6,,
"2020-06-11 09:00:00 EDT",1591880400,99.06,101.1,W,28,35,54,60,9.8,17.6,,,24100,1.4,,5,,
"2020-06-11 08:00:00 EDT",1591876800,98.89,100.9,W,27,32,57,75,11.6,15.9,,,24100,1.8,,5,,
"2020-06-11 07:00:00 EDT",1591873200,98.66,100.7,W,27,42,58,78,13.5,17.4,,,24100,2.1,,7,,
"2020-06-11 06:00:00 EDT",1591869600,98.49,100.5,SW,22,22,,78,15,18.8,,,24100,2.4,,7,,
"2020-06-11 05:00:00 EDT",1591866000,98.38,100.4,SSW,21,26,42,79,15.1,18.8,,,24100,2.6,,1,,
"2020-06-11 04:00:00 EDT",1591862400,98.33,100.4,SW,22,26,41,80,15.8,19.2,,,24100,2.7,,0,,
"2020-06-11 03:00:00 EDT",1591858800,98.29,100.3,SSW,20,18,,98,18.5,18.8,,,24100,2.6,,2,,
"2020-06-11 02:00:00 EDT",1591855200,98.31,100.3,SE,14,14,,99,17.6,17.7,,,4000,2.5,,8,,
"2020-06-11 01:00:00 EDT",1591851600,98.31,100.3,SSE,15,17,,97,18,18.4,,,19300,2.6,,8,,
"2020-06-11 00:00:00 EDT",1591848000,98.37,100.4,ESE,12,14,,98,18.6,19,,,17700,2.7,,8,,
"2020-06-10 23:00:00 EDT",1591844400,98.4,100.4,ENE,8,13,,96,18.5,19.2,,,24100,2.8,,8,,
"2020-06-10 22:00:00 EDT",1591840800,98.3,100.3,N,1,7,30,87,18.1,20.3,,26,17700,2.7,,8,,
"2020-06-10 21:00:00 EDT",1591837200,98.34,100.4,N,36,21,41,80,17.3,20.8,,26,16100,2.7,,8,,
"2020-06-10 20:00:00 EDT",1591833600,98.26,100.3,SW,22,22,35,60,21.4,29.9,,39,24100,2.7,,7,,
"2020-06-10 19:00:00 EDT",1591830000,98.28,100.3,SW,22,26,40,57,21.4,30.7,,39,24100,2.8,,6,,
"2020-06-10 18:00:00 EDT",1591826400,98.28,100.3,SW,22,39,48,55,21.3,31.1,,40,24100,2.9,,5,,
"2020-06-10 17:00:00 EDT",1591822800,98.27,100.3,S,19,27,51,55,21.8,31.6,,41,24100,3,,5,,
"2020-06-10 16:00:00 EDT",1591819200,98.33,100.4,SSW,20,28,44,59,22.4,31.1,,41,24100,3,,6,,
"2020-06-10 15:00:00 EDT",1591815600,98.4,100.4,SSW,20,30,43,60,22.3,30.7,,40,24100,3,,7,,
"2020-06-10 14:00:00 EDT",1591812000,98.44,100.5,SSE,16,20,34,67,21.5,28.1,,37,24100,3.1,,3,,
"2020-06-10 13:00:00 EDT",1591808400,98.46,100.5,SSE,16,23,,71,20.8,26.4,,35,24100,3,,2,,
"2020-06-10 12:00:00 EDT",1591804800,98.51,100.5,SSE,15,20,,72,20.5,25.7,,34,24100,2.8,,2,,
"2020-06-10 11:00:00 EDT",1591801200,98.57,100.6,SSE,16,17,,75,19.6,24.2,,31,24100,2.6,,3,,
"2020-06-10 10:00:00 EDT",1591797600,98.62,100.7,SSE,16,11,,79,19.1,22.8,,30,24100,2.3,,1,,
"2020-06-10 09:00:00 EDT",1591794000,98.67,100.7,SE,13,16,,82,17.8,20.9,,27,24100,2.2,,5,,
"2020-06-10 08:00:00 EDT",1591790400,98.67,100.7,SE,14,8,,93,18,19.1,,,24100,2.3,,7,,
"2020-06-10 07:00:00 EDT",1591786800,98.71,100.7,E,9,8,,94,16.8,17.8,,,24100,2.6,,7,,
"2020-06-10 06:00:00 EDT",1591783200,98.76,100.79,NNE,2,13,,94,16,16.9,,,3200,2.7,,8,,
"2020-06-10 05:00:00 EDT",1591779600,98.75,100.78,SW,21,4,,70,13.6,19.1,,,24100,2.8,,7,,
"2020-06-10 04:00:00 EDT",1591776000,98.71,100.7,E,9,12,,68,13.2,19.2,,,24100,3.3,,8,,
"2020-06-10 03:00:00 EDT",1591772400,98.78,100.8,E,9,18,,64,13,19.8,,,24100,3.6,,7,,
"2020-06-10 02:00:00 EDT",1591768800,98.85,100.9,E,8,16,28,58,12,20.4,,,24100,4,,7,,
"2020-06-10 01:00:00 EDT",1591765200,98.92,101,E,9,16,,51,10.7,21.1,,,24100,4.1,,1,,
"2020-06-10 00:00:00 EDT",1591761600,98.96,101,E,9,16,,54,12.2,21.7,,,24100,4.2,,1,,
"2020-06-09 23:00:00 EDT",1591758000,98.92,101,ESE,12,12,,54,13.4,23.2,,26,24100,4.3,,1,,
"2020-06-09 22:00:00 EDT",1591754400,98.95,101,ESE,12,8,,53,14,23.9,,27,24100,4.2,,4,,
"2020-06-09 21:00:00 EDT",1591750800,98.93,101,SSE,16,11,,49,13.9,25.2,,29,24100,4.2,,4,,
"2020-06-09 20:00:00 EDT",1591747200,98.92,101,SSE,15,13,,43,14.1,27.7,,31,24100,4.2,,4,,
"2020-06-09 19:00:00 EDT",1591743600,98.93,101,S,17,19,,40,14.8,29.7,,34,24100,4.3,,2,,
"2020-06-09 18:00:00 EDT",1591740000,98.96,101,SSE,16,18,,39,15.1,30.3,,34,24100,4.6,,5,,
"2020-06-09 17:00:00 EDT",1591736400,98.99,101,SSE,15,18,28,38,14.6,30.1,,34,24100,4.8,,6,,
"2020-06-09 16:00:00 EDT",1591732800,99.01,101.1,S,18,20,30,37,14.9,31,,35,24100,4.8,,5,,
"2020-06-09 15:00:00 EDT",1591729200,99.05,101.1,SSE,17,18,,37,14.9,31.1,,35,24100,4.5,,5,,
"2020-06-09 14:00:00 EDT",1591725600,99.08,101.1,SE,13,18,,38,14.8,30.4,,34,24100,4,,4,,
"2020-06-09 13:00:00 EDT",1591722000,99.13,101.2,SE,14,15,,40,14.7,29.5,,33,24100,3.4,,4,,
"2020-06-09 12:00:00 EDT",1591718400,99.15,101.2,SE,14,11,,39,13.4,28.3,,31,24100,3.3,,3,,
"2020-06-09 11:00:00 EDT",1591714800,99.15,101.2,WNW,29,7,,35,12.2,28.7,,31,24100,3.1,,3,,
"2020-06-09 10:00:00 EDT",1591711200,99.23,101.3,SW,23,13,,38,10.6,25.8,,27,24100,3,,3,,
"2020-06-09 09:00:00 EDT",1591707600,99.29,101.3,W,26,13,,35,7.6,24,,,24100,2.8,,3,,
"2020-06-09 08:00:00 EDT",1591704000,99.27,101.3,WSW,24,9,,42,8.1,21.6,,,24100,2.7,,4,,
"2020-06-09 07:00:00 EDT",1591700400,99.27,101.3,WSW,25,6,,59,10.2,18.3,,,24100,2.5,,3,,
"2020-06-09 06:00:00 EDT",1591696800,99.2,101.3,SW,23,8,,58,8.3,16.6,,,24100,2.4,,1,,
"2020-06-09 05:00:00 EDT",1591693200,99.23,101.3,S,19,6,,61,9.1,16.6,,,24100,2.4,,1,,
"2020-06-09 04:00:00 EDT",1591689600,99.23,101.3,ENE,8,4,,60,9.2,16.9,,,24100,2.4,,0,,
"2020-06-09 03:00:00 EDT",1591686000,99.24,101.3,SW,22,9,,60,8.9,16.6,,,24100,2.4,,0,,
"2020-06-09 02:00:00 EDT",1591682400,99.34,101.4,SSE,16,5,,59,9.4,17.3,,,24100,2.4,,0,,
"2020-06-09 01:00:00 EDT",1591678800,99.37,101.4,SE,15,5,,58,9.1,17.4,,,24100,2.5,,1,,
"2020-06-09 00:00:00 EDT",1591675200,99.38,101.5,SE,14,5,,54,8.4,17.9,,,24100,2.4,,0,,
"2020-06-08 23:00:00 EDT",1591671600,99.4,101.5,SSE,15,3,,53,8.2,17.9,,,24100,2.3,,0,,
"2020-06-08 22:00:00 EDT",1591668000,99.4,101.5,SSE,17,5,,51,7.5,17.8,,,24100,2.2,,2,,
"2020-06-08 21:00:00 EDT",1591664400,99.41,101.5,SSE,16,6,,46,6.9,18.6,,,24100,2.2,,2,,
"2020-06-08 20:00:00 EDT",1591660800,99.49,101.6,SSE,15,9,,41,6.2,19.6,,,24100,2.3,,1,,
"2020-06-08 19:00:00 EDT",1591657200,99.54,101.6,SSE,17,13,,43,7.6,20.6,,,24100,2.2,,1,,
"2020-06-08 18:00:00 EDT",1591653600,99.52,101.6,SSE,15,13,,37,7.3,22.6,,,24100,2.1,,2,,
"2020-06-08 17:00:00 EDT",1591650000,99.57,101.7,SSE,15,16,,40,8.3,22.4,,,24100,1.9,,2,,
"2020-06-08 16:00:00 EDT",1591646400,99.69,101.8,SE,13,13,,38,7.2,22.1,,,24100,,,1,,
"2020-06-08 15:00:00 EDT",1591642800,99.76,101.9,SE,12,13,,44,8.8,21.6,,,24100,,,1,,
"2020-06-08 14:00:00 EDT",1591639200,99.83,101.9,ESE,12,11,,40,6.4,20.4,,,24100,1.7,,1,,
"2020-06-08 13:00:00 EDT",1591635600,99.9,102,ESE,11,9,,38,5.1,19.5,,,24100,1.7,,2,,
"2020-06-08 12:00:00 EDT",1591632000,99.91,102,ESE,12,16,,40,5.5,19.5,,,24100,1.6,,2,,
"2020-06-08 11:00:00 EDT",1591628400,99.96,102.1,SE,13,13,,42,6,19.1,,,24100,1.6,,2,,
"2020-06-08 10:00:00 EDT",1591624800,99.93,102,SE,14,9,,51,8,18.1,,,24100,1.5,,2,,
"2020-06-08 09:00:00 EDT",1591621200,99.96,102.1,NE,5,6,,58,7.7,15.9,,,24100,1.5,,1,,
"2020-06-08 08:00:00 EDT",1591617600,99.92,102,N,1,7,,67,7.8,13.8,,,24100,1.3,,1,,
"2020-06-08 07:00:00 EDT",1591614000,99.87,102,N,36,12,,76,7.4,11.5,,,24100,1.3,,2,,
"2020-06-08 06:00:00 EDT",1591610400,99.86,102,NNW,34,14,,80,7.2,10.4,,,24100,1.3,,1,,
"2020-06-08 05:00:00 EDT",1591606800,99.84,101.9,N,35,20,,79,6.8,10.4,,,24100,1.2,,1,,
"2020-06-08 04:00:00 EDT",1591603200,99.79,101.9,N,36,14,,73,6.8,11.4,,,24100,1.2,,6,,
"2020-06-08 03:00:00 EDT",1591599600,99.8,101.9,NNW,35,16,,72,6.7,11.5,,,24100,1.2,,7,,
"2020-06-08 02:00:00 EDT",1591596000,99.81,101.9,NNW,34,16,,71,6.5,11.4,,,24100,1.2,,0,,
"2020-06-08 01:00:00 EDT",1591592400,99.83,101.9,N,35,12,,70,6.3,11.6,,,24100,1.3,,1,,
"2020-06-08 00:00:00 EDT",1591588800,99.83,101.9,N,35,18,,66,6.4,12.6,,,24100,1.4,,1,,
"2020-06-07 23:00:00 EDT",1591585200,99.8,101.9,N,36,15,,63,6.7,13.5,,,24100,1.6,,5,,
"2020-06-07 22:00:00 EDT",1591581600,99.76,101.9,N,36,15,,63,7.6,14.6,,,24100,1.8,,1,,
"2020-06-07 21:00:00 EDT",1591578000,99.7,101.8,N,35,20,,52,6.4,16.3,,,24100,1.9,,2,,
"2020-06-07 20:00:00 EDT",1591574400,99.7,101.8,N,36,14,,45,6.1,18.2,,,24100,2,,4,,
"2020-06-07 19:00:00 EDT",1591570800,99.68,101.8,N,1,19,,37,4.3,19.4,,,24100,2,,6,,
"2020-06-07 18:00:00 EDT",1591567200,99.68,101.8,NNW,34,21,,38,5.6,20.1,,,24100,2,,6,,
"2020-06-07 17:00:00 EDT",1591563600,99.7,101.8,N,35,25,,41,6.9,20.4,,,24100,1.9,,4,,
"2020-06-07 16:00:00 EDT",1591560000,99.71,101.8,N,35,21,,40,6.5,20.4,,,24100,1.8,,5,,
"2020-06-07 15:00:00 EDT",1591556400,99.73,101.8,N,1,18,29,44,7.1,19.7,,,24100,1.6,,5,,
"2020-06-07 14:00:00 EDT",1591552800,99.78,101.9,NNE,3,22,,47,8.5,19.8,,,24100,1.6,,2,,
"2020-06-07 13:00:00 EDT",1591549200,99.83,101.9,NNW,34,15,36,51,8.8,19.1,,,24100,1.5,,3,,
"2020-06-07 12:00:00 EDT",1591545600,99.86,101.9,N,36,21,32,52,8.8,18.8,,,24100,1.4,,2,,
"2020-06-07 11:00:00 EDT",1591542000,99.95,102,NNW,34,21,,51,7.9,17.9,,,24100,1.3,,2,,
"2020-06-07 10:00:00 EDT",1591538400,99.86,102,NNW,33,19,,55,7.4,16.3,,,24100,1.2,,4,,
"2020-06-07 09:00:00 EDT",1591534800,99.81,101.9,N,35,16,,62,7.4,14.5,,,24100,1.2,,2,,
"2020-06-07 08:00:00 EDT",1591531200,99.84,101.9,N,36,18,,67,6.9,12.9,,,24100,1.3,,1,,
"2020-06-07 07:00:00 EDT",1591527600,99.79,101.9,N,36,18,,69,6.6,12,,,24100,1.5,,1,,
"2020-06-07 06:00:00 EDT",1591524000,99.74,101.8,N,36,21,,78,7.7,11.3,,,24100,1.6,,1,,
"2020-06-07 05:00:00 EDT",1591520400,99.72,101.8,N,35,21,,78,8.4,12.1,,,24100,1.6,,0,,
"2020-06-07 04:00:00 EDT",1591516800,99.67,101.8,N,36,18,,77,8.9,12.8,,,24100,1.7,,0,,
"2020-06-07 03:00:00 EDT",1591513200,99.65,101.7,NNW,35,22,,74,9,13.4,,,24100,1.7,,0,,
"2020-06-07 02:00:00 EDT",1591509600,99.61,101.7,NNW,35,14,,71,8.9,14,,,24100,1.7,,0,,
"2020-06-07 01:00:00 EDT",1591506000,99.6,101.7,NNW,33,20,,67,9.1,15.2,,,24100,1.7,,0,,
"2020-06-07 00:00:00 EDT",1591502400,99.55,101.6,NNW,34,21,,64,9.1,15.7,,,24100,1.8,,0,,
"2020-06-06 23:00:00 EDT",1591498800,99.49,101.6,NNW,33,18,28,61,9.1,16.5,,,24100,2,,0,,
"2020-06-06 22:00:00 EDT",1591495200,99.47,101.5,NNW,34,23,35,58,9.2,17.5,,,24100,2.3,,1,,
"2020-06-06 21:00:00 EDT",1591491600,99.39,101.5,NNW,34,19,34,52,8.7,18.6,,,24100,2.5,,1,,
"2020-06-06 20:00:00 EDT",1591488000,99.33,101.4,NNW,33,34,44,48,8.5,19.8,,,24100,2.6,,1,,
"2020-06-06 19:00:00 EDT",1591484400,99.28,101.4,N,35,29,49,46,9.5,21.4,,,24100,2.7,,3,,
"2020-06-06 18:00:00 EDT",1591480800,99.22,101.3,N,36,33,49,43,9.1,22.2,,,24100,2.7,,3,,
"2020-06-06 17:00:00 EDT",1591477200,99.18,101.2,N,35,26,41,44,10.1,22.9,,,24100,2.8,,5,,
"2020-06-06 16:00:00 EDT",1591473600,99.15,101.2,N,35,35,48,49,11.3,22.5,,,24100,2.8,,5,,
"2020-06-06 15:00:00 EDT",1591470000,99.15,101.2,N,36,35,47,47,11,22.8,,25,24100,2.9,,6,,
"2020-06-06 14:00:00 EDT",1591466400,99.13,101.2,NW,31,31,,38,9.6,24.7,,26,24100,2.9,,4,,
"2020-06-06 13:00:00 EDT",1591462800,99.2,101.3,NW,31,30,40,40,9.6,23.9,,25,24100,2.8,,6,,
"2020-06-06 12:00:00 EDT",1591459200,99.2,101.2,WNW,29,14,,43,10.7,23.8,,25,24100,2.8,,3,,
"2020-06-06 11:00:00 EDT",1591455600,99.17,101.2,NNW,34,12,27,47,11.4,23.1,,25,24100,2.7,,2,,
"2020-06-06 10:00:00 EDT",1591452000,99.2,101.2,NW,32,24,,45,9.9,22.3,,,24100,2.5,,1,,
"2020-06-06 09:00:00 EDT",1591448400,99.19,101.2,NW,32,19,,50,10.4,21.1,,,24100,2.4,,0,,
"2020-06-06 08:00:00 EDT",1591444800,99.14,101.2,NNW,34,16,,60,11,18.9,,,24100,2.4,,0,,
"2020-06-06 07:00:00 EDT",1591441200,99.08,101.1,NNW,35,14,,71,11.4,16.6,,,24100,2.4,,0,,
"2020-06-06 06:00:00 EDT",1591437600,99,101.1,NNW,34,18,,70,11.5,17,,,24100,2.5,,1,,
"2020-06-06 05:00:00 EDT",1591434000,98.9,100.9,NNW,33,18,,63,10.3,17.2,,,24100,2.6,,1,,
"2020-06-06 04:00:00 EDT",1591430400,98.85,100.9,NNW,34,18,,61,10.3,17.8,,,24100,2.7,,6,,
"2020-06-06 03:00:00 EDT",1591426800,98.83,100.9,N,36,19,,72,13.6,18.8,,,24100,2.8,,3,,
"2020-06-06 02:00:00 EDT",1591423200,98.89,100.9,WNW,29,8,,77,14.9,19.1,,,24100,2.9,,6,,
"2020-06-06 01:00:00 EDT",1591419600,98.83,100.9,N,35,8,,64,12.7,19.7,,,24100,3.1,,2,,
"2020-06-06 00:00:00 EDT",1591416000,98.85,100.9,WNW,30,4,,62,13,20.5,,,24100,3.2,,2,,
"2020-06-05 23:00:00 EDT",1591412400,98.87,100.9,NNW,34,16,,57,13.1,22,,25,24100,3.5,,5,,
"2020-06-05 22:00:00 EDT",1591408800,98.86,100.9,NNW,34,20,,54,13.8,23.4,,27,24100,3.6,,7,,
"2020-06-05 21:00:00 EDT",1591405200,98.82,100.9,NW,31,18,,55,14.9,24.4,,28,24100,3.7,,7,,
"2020-06-05 20:00:00 EDT",1591401600,98.81,100.9,WSW,24,14,,71,16.9,22.4,,28,24100,3.6,,7,,
"2020-06-05 19:00:00 EDT",1591398000,98.75,100.8,S,18,16,,63,17.6,24.9,,31,24100,3.6,,8,,
"2020-06-05 18:00:00 EDT",1591394400,98.74,100.8,SSE,16,14,,66,17.8,24.5,,30,24100,3.5,,7,,
"2020-06-05 17:00:00 EDT",1591390800,98.78,100.8,SSE,15,21,39,66,17.8,24.5,,30,24100,3.4,,6,,
"2020-06-05 16:00:00 EDT",1591387200,98.8,100.8,SE,14,19,,67,18.9,25.4,,32,24100,3.5,,4,,
"2020-06-05 15:00:00 EDT",1591383600,98.85,100.9,SSW,20,20,,65,17.5,24.4,,30,24100,3.5,,6,,
"2020-06-05 14:00:00 EDT",1591380000,98.84,100.88,ESE,11,16,,68,19.7,26,,33,24100,3.4,,7,,
"2020-06-05 13:00:00 EDT",1591376400,98.9,100.9,SSW,21,10,31,56,18.2,27.6,,34,24100,3.3,,6,,
"2020-06-05 12:00:00 EDT",1591372800,98.97,101,ESE,12,16,,70,20.1,25.8,,33,17700,3.2,,7,,
"2020-06-05 11:00:00 EDT",1591369200,98.99,101,SE,14,11,,71,19.2,24.6,,32,19300,3.3,,2,,
"2020-06-05 10:00:00 EDT",1591365600,98.99,101,SE,14,12,,72,18.7,24,,31,24100,3.3,,1,,
"2020-06-05 09:00:00 EDT",1591362000,98.99,101,SW,22,5,,71,17.4,23,,29,24100,3.2,,1,,
"2020-06-05 08:00:00 EDT",1591358400,98.96,101,SSE,17,4,,76,16.7,20.9,,26,24100,2.9,,2,,
"2020-06-05 07:00:00 EDT",1591354800,98.97,101,N,36,1,,80,16.1,19.6,,,24100,2.7,,3,,
"2020-06-05 06:00:00 EDT",1591351200,98.94,101,N,36,3,,75,14.1,18.6,,,24100,2.7,,2,,
"2020-06-05 05:00:00 EDT",1591347600,98.91,100.9,SSE,15,7,,64,12.1,19,,,24100,2.8,,1,,
"2020-06-05 04:00:00 EDT",1591344000,98.88,100.9,S,19,5,,65,11.7,18.2,,,24100,2.9,,1,,
"2020-06-05 03:00:00 EDT",1591340400,98.85,100.9,NW,33,9,,65,12.2,18.8,,,24100,3,,1,,
"2020-06-05 02:00:00 EDT",1591336800,98.85,100.9,NNW,34,9,,66,13.4,19.9,,,24100,3,,1,,
"2020-06-05 01:00:00 EDT",1591333200,98.86,100.9,NNE,3,7,,62,12.9,20.2,,,24100,3.3,,7,,
"2020-06-05 00:00:00 EDT",1591329600,98.88,100.9,NNW,34,9,,64,14.6,21.5,,25,24100,3.4,,7,,
"2020-06-04 23:00:00 EDT",1591326000,98.88,100.9,WNW,30,8,,64,15.9,23,,28,24100,3.5,,7,,
"2020-06-04 22:00:00 EDT",1591322400,98.83,100.9,WSW,24,13,,62,16,23.5,,28,24100,3.5,,7,,
"2020-06-04 21:00:00 EDT",1591318800,98.77,100.8,SW,24,14,,53,14.9,25,,29,24100,3.5,,8,,
"2020-06-04 20:00:00 EDT",1591315200,98.73,100.8,WSW,24,19,,50,15.3,26.5,,31,24100,3.6,,8,,
"2020-06-04 19:00:00 EDT",1591311600,98.7,100.7,SSW,21,18,,48,15.7,27.4,,32,24100,3.7,,7,,
"2020-06-04 18:00:00 EDT",1591308000,98.65,100.7,SSW,19,9,,44,14.7,27.9,,32,24100,3.9,,7,,
"2020-06-04 17:00:00 EDT",1591304400,98.63,100.7,WNW,29,15,,37,13,29.1,,32,24100,3.9,,6,,
"2020-06-04 16:00:00 EDT",1591300800,98.64,100.7,W,28,17,,39,14,29.3,,33,24100,3.9,,5,,
"2020-06-04 15:00:00 EDT",1591297200,98.68,100.7,W,27,16,28,35,13,29.6,,32,24100,3.9,,5,,
"2020-06-04 14:00:00 EDT",1591293600,98.68,100.7,WSW,26,19,35,38,14,29.5,,33,24100,3.8,,4,,
"2020-06-04 13:00:00 EDT",1591290000,98.75,100.8,SW,23,21,40,44,15.2,28.6,,33,24100,3.5,,3,,
